#VISAR 1
#Offset shift       : 0
#Sensitivity        : -12.732
#Slit               : 5
#Interfr. & angle   : 39.79 0
#Intensity params   : 0 0 1
#Reflectivity       : 0 1
#Sweep Time         : Hamamatsu 0.02045 2.826e-06 -1.173e-105
#Time zero & delay  : 15 0
#Center & magnif.   : 572 0.821
#Jumps              : 4.58 3 1.46; 7.74 0 1.33;9.84 0 1.46
#Region (px)        : 652.227 728.779 12.2484 985.995
# Time       Velocity    ErrVel      Reflect     ErrRefl     Quality     Pixel       Shift       ErrShift    RefInt      ShotInt     RefContr    ShotContr.
+2.3337E+00 +2.4242E-01 +3.1419E-01 +8.2509E-01 +1.3144E-01 +8.0443E-01 +1.2800E+02 -1.9040E-02 +2.4677E-02 +1.5772E+04 +1.3013E+04 +6.8896E+03 +5.5422E+03 
+2.3545E+00 +2.4128E-01 +3.1318E-01 +8.2071E-01 +1.3311E-01 +7.9528E-01 +1.2900E+02 -1.8950E-02 +2.4598E-02 +1.5795E+04 +1.2963E+04 +6.9138E+03 +5.4984E+03 
+2.3753E+00 +2.3491E-01 +3.1358E-01 +8.1661E-01 +1.3595E-01 +7.8275E-01 +1.3000E+02 -1.8450E-02 +2.4629E-02 +1.5813E+04 +1.2913E+04 +6.9349E+03 +5.4283E+03 
+2.3961E+00 +2.2336E-01 +3.1566E-01 +8.1041E-01 +1.3665E-01 +7.6654E-01 +1.3100E+02 -1.7543E-02 +2.4793E-02 +1.5832E+04 +1.2830E+04 +6.9519E+03 +5.3289E+03 
+2.4170E+00 +2.0750E-01 +3.1918E-01 +8.0204E-01 +1.3669E-01 +7.4712E-01 +1.3200E+02 -1.6298E-02 +2.5069E-02 +1.5836E+04 +1.2701E+04 +6.9639E+03 +5.2029E+03 
+2.4378E+00 +1.8915E-01 +3.2334E-01 +7.9367E-01 +1.3922E-01 +7.2580E-01 +1.3300E+02 -1.4856E-02 +2.5396E-02 +1.5825E+04 +1.2560E+04 +6.9697E+03 +5.0586E+03 
+2.4586E+00 +1.7124E-01 +3.2701E-01 +7.8718E-01 +1.4531E-01 +7.0468E-01 +1.3400E+02 -1.3450E-02 +2.5684E-02 +1.5831E+04 +1.2462E+04 +6.9671E+03 +4.9095E+03 
+2.4794E+00 +1.5773E-01 +3.2908E-01 +7.8305E-01 +1.5304E-01 +6.8621E-01 +1.3500E+02 -1.2388E-02 +2.5846E-02 +1.5886E+04 +1.2439E+04 +6.9537E+03 +4.7717E+03 
+2.5003E+00 +1.5273E-01 +3.2890E-01 +7.8132E-01 +1.5827E-01 +6.7275E-01 +1.3600E+02 -1.1995E-02 +2.5833E-02 +1.5969E+04 +1.2477E+04 +6.9280E+03 +4.6608E+03 
+2.5211E+00 +1.5899E-01 +3.2651E-01 +7.8233E-01 +1.5640E-01 +6.6605E-01 +1.3700E+02 -1.2487E-02 +2.5644E-02 +1.6020E+04 +1.2533E+04 +6.8910E+03 +4.5897E+03 
+2.5419E+00 +1.7645E-01 +3.2260E-01 +7.8619E-01 +1.4723E-01 +6.6683E-01 +1.3800E+02 -1.3859E-02 +2.5338E-02 +1.5990E+04 +1.2571E+04 +6.8474E+03 +4.5660E+03 
+2.5628E+00 +2.0188E-01 +3.1825E-01 +7.9237E-01 +1.3672E-01 +6.7456E-01 +1.3900E+02 -1.5856E-02 +2.4996E-02 +1.5891E+04 +1.2592E+04 +6.8044E+03 +4.5900E+03 
+2.5836E+00 +2.3002E-01 +3.1434E-01 +7.9929E-01 +1.3251E-01 +6.8751E-01 +1.4000E+02 -1.8066E-02 +2.4689E-02 +1.5785E+04 +1.2617E+04 +6.7700E+03 +4.6544E+03 
+2.6045E+00 +2.5556E-01 +3.1126E-01 +8.0420E-01 +1.3442E-01 +7.0310E-01 +1.4100E+02 -2.0072E-02 +2.4447E-02 +1.5729E+04 +1.2649E+04 +6.7499E+03 +4.7458E+03 
+2.6253E+00 +2.7463E-01 +3.0900E-01 +8.0472E-01 +1.3599E-01 +7.1856E-01 +1.4200E+02 -2.1570E-02 +2.4269E-02 +1.5739E+04 +1.2666E+04 +6.7455E+03 +4.8471E+03 
+2.6462E+00 +2.8521E-01 +3.0754E-01 +8.0130E-01 +1.3764E-01 +7.3163E-01 +1.4300E+02 -2.2401E-02 +2.4155E-02 +1.5796E+04 +1.2657E+04 +6.7539E+03 +4.9414E+03 
+2.6670E+00 +2.8684E-01 +3.0711E-01 +7.9726E-01 +1.4186E-01 +7.4090E-01 +1.4400E+02 -2.2529E-02 +2.4121E-02 +1.5870E+04 +1.2653E+04 +6.7691E+03 +5.0152E+03 
+2.6879E+00 +2.8024E-01 +3.0811E-01 +7.9602E-01 +1.4622E-01 +7.4582E-01 +1.4500E+02 -2.2010E-02 +2.4200E-02 +1.5935E+04 +1.2685E+04 +6.7850E+03 +5.0604E+03 
+2.7088E+00 +2.6700E-01 +3.1073E-01 +7.9795E-01 +1.4590E-01 +7.4656E-01 +1.4600E+02 -2.0970E-02 +2.4406E-02 +1.5974E+04 +1.2747E+04 +6.7974E+03 +5.0747E+03 
+2.7296E+00 +2.4948E-01 +3.1467E-01 +8.0002E-01 +1.3876E-01 +7.4374E-01 +1.4700E+02 -1.9595E-02 +2.4715E-02 +1.6008E+04 +1.2807E+04 +6.8052E+03 +5.0613E+03 
+2.7505E+00 +2.3059E-01 +3.1913E-01 +7.9884E-01 +1.2970E-01 +7.3834E-01 +1.4800E+02 -1.8111E-02 +2.5066E-02 +1.6077E+04 +1.2843E+04 +6.8097E+03 +5.0279E+03 
+2.7714E+00 +2.1331E-01 +3.2322E-01 +7.9455E-01 +1.2626E-01 +7.3153E-01 +1.4900E+02 -1.6754E-02 +2.5386E-02 +1.6185E+04 +1.2860E+04 +6.8136E+03 +4.9844E+03 
+2.7922E+00 +2.0004E-01 +3.2623E-01 +7.9108E-01 +1.2977E-01 +7.2458E-01 +1.5000E+02 -1.5712E-02 +2.5622E-02 +1.6274E+04 +1.2874E+04 +6.8194E+03 +4.9412E+03 
+2.8131E+00 +1.9187E-01 +3.2797E-01 +7.9245E-01 +1.3601E-01 +7.1870E-01 +1.5100E+02 -1.5070E-02 +2.5760E-02 +1.6280E+04 +1.2901E+04 +6.8282E+03 +4.9074E+03 
+2.8340E+00 +1.8816E-01 +3.2873E-01 +7.9907E-01 +1.4098E-01 +7.1485E-01 +1.5200E+02 -1.4779E-02 +2.5819E-02 +1.6196E+04 +1.2942E+04 +6.8401E+03 +4.8896E+03 
+2.8549E+00 +1.8677E-01 +3.2903E-01 +8.0783E-01 +1.4358E-01 +7.1361E-01 +1.5300E+02 -1.4669E-02 +2.5843E-02 +1.6077E+04 +1.2987E+04 +6.8539E+03 +4.8910E+03 
+2.8757E+00 +1.8502E-01 +3.2936E-01 +8.1524E-01 +1.4436E-01 +7.1510E-01 +1.5400E+02 -1.4532E-02 +2.5869E-02 +1.5980E+04 +1.3028E+04 +6.8684E+03 +4.9116E+03 
+2.8966E+00 +1.8100E-01 +3.2999E-01 +8.1986E-01 +1.4301E-01 +7.1898E-01 +1.5500E+02 -1.4216E-02 +2.5918E-02 +1.5933E+04 +1.3063E+04 +6.8821E+03 +4.9481E+03 
+2.9175E+00 +1.7450E-01 +3.3088E-01 +8.2140E-01 +1.3958E-01 +7.2462E-01 +1.5600E+02 -1.3705E-02 +2.5988E-02 +1.5930E+04 +1.3085E+04 +6.8935E+03 +4.9952E+03 
+2.9384E+00 +1.6716E-01 +3.3173E-01 +8.1958E-01 +1.3572E-01 +7.3119E-01 +1.5700E+02 -1.3129E-02 +2.6055E-02 +1.5967E+04 +1.3086E+04 +6.9007E+03 +5.0457E+03 
+2.9593E+00 +1.6180E-01 +3.3216E-01 +8.1513E-01 +1.3276E-01 +7.3786E-01 +1.5800E+02 -1.2708E-02 +2.6089E-02 +1.6043E+04 +1.3077E+04 +6.9013E+03 +5.0922E+03 
+2.9802E+00 +1.6108E-01 +3.3182E-01 +8.1044E-01 +1.3120E-01 +7.4394E-01 +1.5900E+02 -1.2652E-02 +2.6062E-02 +1.6149E+04 +1.3088E+04 +6.8929E+03 +5.1279E+03 
+3.0011E+00 +1.6637E-01 +3.3054E-01 +8.0816E-01 +1.3135E-01 +7.4892E-01 +1.6000E+02 -1.3067E-02 +2.5962E-02 +1.6250E+04 +1.3133E+04 +6.8737E+03 +5.1479E+03 
+3.0220E+00 +1.7704E-01 +3.2844E-01 +8.0969E-01 +1.3274E-01 +7.5261E-01 +1.6100E+02 -1.3905E-02 +2.5796E-02 +1.6299E+04 +1.3198E+04 +6.8428E+03 +5.1499E+03 
+3.0429E+00 +1.9066E-01 +3.2587E-01 +8.1488E-01 +1.3454E-01 +7.5508E-01 +1.6200E+02 -1.4975E-02 +2.5595E-02 +1.6272E+04 +1.3260E+04 +6.8010E+03 +5.1353E+03 
+3.0638E+00 +2.0364E-01 +3.2341E-01 +8.2239E-01 +1.3676E-01 +7.5676E-01 +1.6300E+02 -1.5995E-02 +2.5401E-02 +1.6182E+04 +1.3308E+04 +6.7507E+03 +5.1086E+03 
+3.0847E+00 +2.1240E-01 +3.2168E-01 +8.2942E-01 +1.3957E-01 +7.5832E-01 +1.6400E+02 -1.6682E-02 +2.5266E-02 +1.6085E+04 +1.3341E+04 +6.6952E+03 +5.0771E+03 
+3.1057E+00 +2.1432E-01 +3.2116E-01 +8.3228E-01 +1.4159E-01 +7.6061E-01 +1.6500E+02 -1.6833E-02 +2.5225E-02 +1.6045E+04 +1.3354E+04 +6.6381E+03 +5.0490E+03 
+3.1266E+00 +2.0848E-01 +3.2199E-01 +8.2867E-01 +1.4069E-01 +7.6444E-01 +1.6600E+02 -1.6374E-02 +2.5290E-02 +1.6086E+04 +1.3330E+04 +6.5830E+03 +5.0324E+03 
+3.1475E+00 +1.9567E-01 +3.2395E-01 +8.1971E-01 +1.3652E-01 +7.7040E-01 +1.6700E+02 -1.5369E-02 +2.5443E-02 +1.6173E+04 +1.3257E+04 +6.5329E+03 +5.0329E+03 
+3.1684E+00 +1.7808E-01 +3.2658E-01 +8.0953E-01 +1.3104E-01 +7.7867E-01 +1.6800E+02 -1.3987E-02 +2.5650E-02 +1.6246E+04 +1.3152E+04 +6.4901E+03 +5.0537E+03 
+3.1893E+00 +1.5858E-01 +3.2941E-01 +8.0298E-01 +1.2786E-01 +7.8895E-01 +1.6900E+02 -1.2455E-02 +2.5873E-02 +1.6264E+04 +1.3060E+04 +6.4569E+03 +5.0941E+03 
+3.2103E+00 +1.4023E-01 +3.3203E-01 +8.0276E-01 +1.3007E-01 +8.0047E-01 +1.7000E+02 -1.1014E-02 +2.6078E-02 +1.6219E+04 +1.3020E+04 +6.4347E+03 +5.1508E+03 
+3.2312E+00 +1.2584E-01 +3.3403E-01 +8.0778E-01 +1.3704E-01 +8.1203E-01 +1.7100E+02 -9.8841E-03 +2.6235E-02 +1.6130E+04 +1.3029E+04 +6.4249E+03 +5.2172E+03 
+3.2521E+00 +1.1782E-01 +3.3496E-01 +8.1466E-01 +1.4508E-01 +8.2219E-01 +1.7200E+02 -9.2542E-03 +2.6308E-02 +1.6027E+04 +1.3057E+04 +6.4280E+03 +5.2850E+03 
+3.2731E+00 +1.1792E-01 +3.3435E-01 +8.2088E-01 +1.5207E-01 +8.2944E-01 +1.7300E+02 -9.2621E-03 +2.6261E-02 +1.5931E+04 +1.3077E+04 +6.4437E+03 +5.3447E+03 
+3.2940E+00 +1.2713E-01 +3.3195E-01 +8.2636E-01 +1.5868E-01 +8.3256E-01 +1.7400E+02 -9.9854E-03 +2.6072E-02 +1.5839E+04 +1.3089E+04 +6.4709E+03 +5.3874E+03 
+3.3150E+00 +1.4565E-01 +3.2796E-01 +8.3229E-01 +1.6454E-01 +8.3088E-01 +1.7500E+02 -1.1439E-02 +2.5759E-02 +1.5753E+04 +1.3111E+04 +6.5075E+03 +5.4070E+03 
+3.3359E+00 +1.7300E-01 +3.2317E-01 +8.3884E-01 +1.6649E-01 +8.2444E-01 +1.7600E+02 -1.3588E-02 +2.5383E-02 +1.5683E+04 +1.3155E+04 +6.5515E+03 +5.4013E+03 
+3.3568E+00 +2.0834E-01 +3.1864E-01 +8.4401E-01 +1.6176E-01 +8.1404E-01 +1.7700E+02 -1.6364E-02 +2.5026E-02 +1.5652E+04 +1.3210E+04 +6.6004E+03 +5.3730E+03 
+3.3778E+00 +2.5063E-01 +3.1508E-01 +8.4470E-01 +1.5142E-01 +8.0113E-01 +1.7800E+02 -1.9685E-02 +2.4747E-02 +1.5677E+04 +1.3243E+04 +6.6525E+03 +5.3295E+03 
+3.3988E+00 +2.9857E-01 +3.1238E-01 +8.3908E-01 +1.3950E-01 +7.8749E-01 +1.7900E+02 -2.3450E-02 +2.4535E-02 +1.5758E+04 +1.3222E+04 +6.7057E+03 +5.2807E+03 
+3.4197E+00 +3.5034E-01 +3.0955E-01 +8.2837E-01 +1.2953E-01 +7.7493E-01 +1.8000E+02 -2.7517E-02 +2.4313E-02 +1.5871E+04 +1.3147E+04 +6.7580E+03 +5.2370E+03 
+3.4407E+00 +4.0320E-01 +3.0551E-01 +8.1678E-01 +1.2312E-01 +7.6492E-01 +1.8100E+02 -3.1668E-02 +2.3995E-02 +1.5978E+04 +1.3050E+04 +6.8070E+03 +5.2069E+03 
+3.4616E+00 +4.5340E-01 +2.9980E-01 +8.0917E-01 +1.2018E-01 +7.5837E-01 +1.8200E+02 -3.5611E-02 +2.3547E-02 +1.6037E+04 +1.2977E+04 +6.8498E+03 +5.1947E+03 
+3.4826E+00 +4.9659E-01 +2.9295E-01 +8.0754E-01 +1.1993E-01 +7.5549E-01 +1.8300E+02 -3.9003E-02 +2.3009E-02 +1.6029E+04 +1.2944E+04 +6.8835E+03 +5.2004E+03 
+3.5036E+00 +5.2865E-01 +2.8622E-01 +8.1018E-01 +1.2143E-01 +7.5584E-01 +1.8400E+02 -4.1521E-02 +2.2480E-02 +1.5967E+04 +1.2936E+04 +6.9058E+03 +5.2197E+03 
+3.5245E+00 +5.4660E-01 +2.8107E-01 +8.1380E-01 +1.2327E-01 +7.5855E-01 +1.8500E+02 -4.2931E-02 +2.2076E-02 +1.5881E+04 +1.2924E+04 +6.9156E+03 +5.2458E+03 
+3.5455E+00 +5.4943E-01 +2.7870E-01 +8.1557E-01 +1.2372E-01 +7.6252E-01 +1.8600E+02 -4.3153E-02 +2.1890E-02 +1.5798E+04 +1.2884E+04 +6.9134E+03 +5.2716E+03 
+3.5665E+00 +5.3854E-01 +2.7964E-01 +8.1361E-01 +1.2238E-01 +7.6671E-01 +1.8700E+02 -4.2298E-02 +2.1964E-02 +1.5744E+04 +1.2810E+04 +6.9016E+03 +5.2915E+03 
+3.5875E+00 +5.1774E-01 +2.8357E-01 +8.0734E-01 +1.2106E-01 +7.7037E-01 +1.8800E+02 -4.0665E-02 +2.2272E-02 +1.5743E+04 +1.2710E+04 +6.8831E+03 +5.3025E+03 
+3.6085E+00 +4.9262E-01 +2.8926E-01 +7.9816E-01 +1.2162E-01 +7.7315E-01 +1.8900E+02 -3.8692E-02 +2.2719E-02 +1.5793E+04 +1.2605E+04 +6.8609E+03 +5.3045E+03 
+3.6294E+00 +4.6928E-01 +2.9494E-01 +7.8878E-01 +1.2330E-01 +7.7520E-01 +1.9000E+02 -3.6858E-02 +2.3166E-02 +1.5863E+04 +1.2512E+04 +6.8371E+03 +5.3001E+03 
+3.6504E+00 +4.5284E-01 +2.9886E-01 +7.8090E-01 +1.2382E-01 +7.7707E-01 +1.9100E+02 -3.5567E-02 +2.3473E-02 +1.5922E+04 +1.2433E+04 +6.8118E+03 +5.2933E+03 
+3.6714E+00 +4.4608E-01 +2.9997E-01 +7.7423E-01 +1.2288E-01 +7.7955E-01 +1.9200E+02 -3.5036E-02 +2.3560E-02 +1.5971E+04 +1.2365E+04 +6.7839E+03 +5.2884E+03 
+3.6924E+00 +4.4876E-01 +2.9829E-01 +7.6886E-01 +1.2251E-01 +7.8342E-01 +1.9300E+02 -3.5246E-02 +2.3428E-02 +1.6024E+04 +1.2320E+04 +6.7508E+03 +5.2887E+03 
+3.7134E+00 +4.5783E-01 +2.9488E-01 +7.6706E-01 +1.2372E-01 +7.8919E-01 +1.9400E+02 -3.5959E-02 +2.3161E-02 +1.6075E+04 +1.2331E+04 +6.7102E+03 +5.2956E+03 
+3.7344E+00 +4.6846E-01 +2.9137E-01 +7.7127E-01 +1.2476E-01 +7.9688E-01 +1.9500E+02 -3.6794E-02 +2.2885E-02 +1.6105E+04 +1.2421E+04 +6.6609E+03 +5.3079E+03 
+3.7554E+00 +4.7546E-01 +2.8920E-01 +7.8105E-01 +1.2388E-01 +8.0588E-01 +1.9600E+02 -3.7344E-02 +2.2714E-02 +1.6104E+04 +1.2578E+04 +6.6041E+03 +5.3221E+03 
+3.7764E+00 +4.7463E-01 +2.8909E-01 +7.9269E-01 +1.2243E-01 +8.1502E-01 +1.9700E+02 -3.7278E-02 +2.2706E-02 +1.6096E+04 +1.2759E+04 +6.5442E+03 +5.3336E+03 
+3.7974E+00 +4.6379E-01 +2.9094E-01 +8.0180E-01 +1.2336E-01 +8.2277E-01 +1.9800E+02 -3.6427E-02 +2.2851E-02 +1.6118E+04 +1.2923E+04 +6.4877E+03 +5.3379E+03 
+3.8184E+00 +4.4325E-01 +2.9413E-01 +8.0620E-01 +1.2682E-01 +8.2763E-01 +1.9900E+02 -3.4814E-02 +2.3102E-02 +1.6188E+04 +1.3050E+04 +6.4426E+03 +5.3320E+03 
+3.8395E+00 +4.1562E-01 +2.9805E-01 +8.0631E-01 +1.3060E-01 +8.2850E-01 +2.0000E+02 -3.2644E-02 +2.3409E-02 +1.6284E+04 +1.3130E+04 +6.4157E+03 +5.3154E+03 
+3.8605E+00 +3.8515E-01 +3.0226E-01 +8.0296E-01 +1.3501E-01 +8.2502E-01 +2.0100E+02 -3.0250E-02 +2.3740E-02 +1.6379E+04 +1.3151E+04 +6.4115E+03 +5.2896E+03 
+3.8815E+00 +3.5659E-01 +3.0641E-01 +7.9641E-01 +1.4156E-01 +8.1753E-01 +2.0200E+02 -2.8007E-02 +2.4066E-02 +1.6450E+04 +1.3101E+04 +6.4309E+03 +5.2574E+03 
+3.9025E+00 +3.3402E-01 +3.1004E-01 +7.8772E-01 +1.4790E-01 +8.0691E-01 +2.0300E+02 -2.6235E-02 +2.4351E-02 +1.6486E+04 +1.2986E+04 +6.4712E+03 +5.2217E+03 
+3.9235E+00 +3.1981E-01 +3.1257E-01 +7.7928E-01 +1.4942E-01 +7.9429E-01 +2.0400E+02 -2.5119E-02 +2.4550E-02 +1.6483E+04 +1.2845E+04 +6.5268E+03 +5.1842E+03 
+3.9446E+00 +3.1412E-01 +3.1359E-01 +7.7395E-01 +1.4536E-01 +7.8074E-01 +2.0500E+02 -2.4671E-02 +2.4630E-02 +1.6448E+04 +1.2730E+04 +6.5908E+03 +5.1457E+03 
+3.9656E+00 +3.1498E-01 +3.1318E-01 +7.7365E-01 +1.3986E-01 +7.6709E-01 +2.0600E+02 -2.4739E-02 +2.4598E-02 +1.6384E+04 +1.2676E+04 +6.6561E+03 +5.1058E+03 
+3.9866E+00 +3.1904E-01 +3.1199E-01 +7.7733E-01 +1.3707E-01 +7.5378E-01 +2.0700E+02 -2.5058E-02 +2.4504E-02 +1.6303E+04 +1.2673E+04 +6.7162E+03 +5.0625E+03 
+4.0077E+00 +3.2264E-01 +3.1107E-01 +7.8064E-01 +1.3694E-01 +7.4073E-01 +2.0800E+02 -2.5341E-02 +2.4432E-02 +1.6240E+04 +1.2678E+04 +6.7663E+03 +5.0120E+03 
+4.0287E+00 +3.2296E-01 +3.1149E-01 +7.7956E-01 +1.3652E-01 +7.2723E-01 +2.0900E+02 -2.5366E-02 +2.4465E-02 +1.6224E+04 +1.2647E+04 +6.8038E+03 +4.9479E+03 
+4.0497E+00 +3.1869E-01 +3.1409E-01 +7.7388E-01 +1.3443E-01 +7.1189E-01 +2.1000E+02 -2.5031E-02 +2.4670E-02 +1.6236E+04 +1.2565E+04 +6.8283E+03 +4.8610E+03 
+4.0708E+00 +3.1019E-01 +3.1942E-01 +7.6620E-01 +1.3167E-01 +6.9286E-01 +2.1100E+02 -2.4363E-02 +2.5088E-02 +1.6233E+04 +1.2438E+04 +6.8417E+03 +4.7403E+03 
+4.0918E+00 +2.9872E-01 +3.2796E-01 +7.5879E-01 +1.2888E-01 +6.6810E-01 +2.1200E+02 -2.3462E-02 +2.5759E-02 +1.6190E+04 +1.2285E+04 +6.8470E+03 +4.5745E+03 
+4.1129E+00 +2.8531E-01 +3.4049E-01 +7.5244E-01 +1.2557E-01 +6.3586E-01 +2.1300E+02 -2.2409E-02 +2.6743E-02 +1.6116E+04 +1.2126E+04 +6.8481E+03 +4.3545E+03 
+4.1339E+00 +2.6933E-01 +3.5836E-01 +7.4656E-01 +1.2160E-01 +5.9512E-01 +2.1400E+02 -2.1154E-02 +2.8147E-02 +1.6035E+04 +1.1971E+04 +6.8485E+03 +4.0757E+03 
+4.1550E+00 +2.4743E-01 +3.8374E-01 +7.4001E-01 +1.1887E-01 +5.4586E-01 +2.1500E+02 -1.9434E-02 +3.0140E-02 +1.5967E+04 +1.1815E+04 +6.8511E+03 +3.7397E+03 
+4.1761E+00 +2.1271E-01 +4.1982E-01 +7.3293E-01 +1.1879E-01 +4.8903E-01 +2.1600E+02 -1.6707E-02 +3.2973E-02 +1.5903E+04 +1.1656E+04 +6.8587E+03 +3.3541E+03 
+4.1971E+00 +1.5397E-01 +4.7133E-01 +7.2657E-01 +1.2062E-01 +4.2647E-01 +2.1700E+02 -1.2093E-02 +3.7020E-02 +1.5828E+04 +1.1500E+04 +6.8741E+03 +2.9316E+03 
+4.2182E+00 +5.4027E-02 +5.4558E-01 +7.2039E-01 +1.2293E-01 +3.6066E-01 +2.1800E+02 -4.2434E-03 +4.2851E-02 +1.5771E+04 +1.1361E+04 +6.9005E+03 +2.4887E+03 
+4.2393E+00 -1.1486E-01 +6.5435E-01 +7.1053E-01 +1.2389E-01 +2.9467E-01 +2.1900E+02 +9.0216E-03 +5.1394E-02 +1.5793E+04 +1.1222E+04 +6.9404E+03 +2.0452E+03 
+4.2603E+00 -4.0213E-01 +8.1589E-01 +6.9275E-01 +1.2199E-01 +2.3237E-01 +2.2000E+02 +3.1584E-02 +6.4082E-02 +1.5926E+04 +1.1033E+04 +6.9940E+03 +1.6252E+03 
+4.2814E+00 -8.9653E-01 +1.0499E+00 +6.6607E-01 +1.1799E-01 +1.7872E-01 +2.2100E+02 +7.0416E-02 +8.2461E-02 +1.6131E+04 +1.0745E+04 +7.0584E+03 +1.2615E+03 
+4.3025E+00 -1.6959E+00 +1.3476E+00 +6.3326E-01 +1.1519E-01 +1.3979E-01 +2.2200E+02 +1.3320E-01 +1.0584E-01 +1.6351E+04 +1.0354E+04 +7.1270E+03 +9.9630E+02 
+4.3235E+00 -2.6611E+00 +1.6389E+00 +5.9928E-01 +1.1496E-01 +1.2099E-01 +2.2300E+02 +2.0901E-01 +1.2873E-01 +1.6535E+04 +9.9089E+03 +7.1908E+03 +8.7001E+02 
+4.3446E+00 -3.4064E+00 +2.3460E+00 +5.6937E-01 +1.1526E-01 +1.2595E-01 +2.2400E+02 +2.6755E-01 +1.8426E-01 +1.6643E+04 +9.4758E+03 +7.2415E+03 +9.1205E+02 
+4.3657E+00 -3.8449E+00 +1.0812E+00 +5.4688E-01 +1.1390E-01 +1.5772E-01 +2.2500E+02 +3.0198E-01 +8.4920E-02 +1.6650E+04 +9.1057E+03 +7.2729E+03 +1.1471E+03 
+4.3868E+00 -4.0854E+00 +9.7444E-01 +5.3224E-01 +1.1025E-01 +1.9364E-01 +2.2600E+02 +3.2087E-01 +7.6535E-02 +1.6570E+04 +8.8191E+03 +7.2831E+03 +1.4103E+03 
+4.4079E+00 -4.2147E+00 +9.4135E-01 +5.2376E-01 +1.0538E-01 +2.2687E-01 +2.2700E+02 +3.3103E-01 +7.3936E-02 +1.6442E+04 +8.6117E+03 +7.2732E+03 +1.6500E+03 
+4.4290E+00 -4.2809E+00 +9.2290E-01 +5.1969E-01 +1.0231E-01 +2.5608E-01 +2.2800E+02 +3.3623E-01 +7.2486E-02 +1.6300E+04 +8.4707E+03 +7.2466E+03 +1.8557E+03 
+4.4501E+00 -4.3103E+00 +9.0978E-01 +5.1990E-01 +1.0456E-01 +2.8090E-01 +2.2900E+02 +3.3854E-01 +7.1456E-02 +1.6150E+04 +8.3964E+03 +7.2075E+03 +2.0246E+03 
+4.4712E+00 -4.3175E+00 +8.9880E-01 +5.2524E-01 +1.1212E-01 +3.0141E-01 +2.3000E+02 +3.3910E-01 +7.0594E-02 +1.5992E+04 +8.3995E+03 +7.1601E+03 +2.1581E+03 
+4.4923E+00 -4.3107E+00 +8.8854E-01 +5.3498E-01 +1.2072E-01 +3.1794E-01 +2.3100E+02 +3.3857E-01 +6.9788E-02 +1.5839E+04 +8.4735E+03 +7.1086E+03 +2.2601E+03 
+4.5134E+00 -4.2937E+00 +8.7829E-01 +5.4579E-01 +1.2616E-01 +3.3098E-01 +2.3200E+02 +3.3724E-01 +6.8983E-02 +1.5724E+04 +8.5820E+03 +7.0570E+03 +2.3357E+03 
+4.5345E+00 -4.2674E+00 +8.6758E-01 +5.5365E-01 +1.2729E-01 +3.4105E-01 +2.3300E+02 +3.3517E-01 +6.8142E-02 +1.5669E+04 +8.6751E+03 +7.0093E+03 +2.3905E+03 
+4.5556E+00 -4.2313E+00 +8.5600E-01 +5.5691E-01 +1.2506E-01 +3.4867E-01 +2.3400E+02 +3.3234E-01 +6.7232E-02 +1.5657E+04 +8.7198E+03 +6.9696E+03 +2.4301E+03 
+4.5767E+00 -4.1845E+00 +8.4318E-01 +5.5714E-01 +1.2046E-01 +3.5437E-01 +2.3500E+02 +3.2866E-01 +6.6225E-02 +1.5643E+04 +8.7155E+03 +6.9408E+03 +2.4596E+03 
+4.5978E+00 +2.3335E+01 +5.6776E-01 +5.5636E-01 +1.1455E-01 +3.5868E-01 +2.3600E+02 +3.2414E-01 +6.5106E-02 +1.5599E+04 +8.6789E+03 +6.9241E+03 +2.4836E+03 
+4.6189E+00 +2.3381E+01 +5.5709E-01 +5.5407E-01 +1.0930E-01 +3.6210E-01 +2.3700E+02 +3.1890E-01 +6.3882E-02 +1.5546E+04 +8.6135E+03 +6.9190E+03 +2.5053E+03 
+4.6401E+00 +2.3430E+01 +5.4586E-01 +5.4777E-01 +1.0645E-01 +3.6502E-01 +2.3800E+02 +3.1322E-01 +6.2594E-02 +1.5530E+04 +8.5070E+03 +6.9225E+03 +2.5269E+03 
+4.6612E+00 +2.3481E+01 +5.3466E-01 +5.3658E-01 +1.0543E-01 +3.6772E-01 +2.3900E+02 +3.0742E-01 +6.1311E-02 +1.5589E+04 +8.3649E+03 +6.9308E+03 +2.5486E+03 
+4.6823E+00 +2.3529E+01 +5.2424E-01 +5.2332E-01 +1.0503E-01 +3.7029E-01 +2.4000E+02 +3.0185E-01 +6.0116E-02 +1.5726E+04 +8.2296E+03 +6.9394E+03 +2.5696E+03 
+4.7035E+00 +2.3574E+01 +5.1524E-01 +5.1227E-01 +1.0549E-01 +3.7270E-01 +2.4100E+02 +2.9678E-01 +5.9083E-02 +1.5905E+04 +8.1476E+03 +6.9448E+03 +2.5883E+03 
+4.7246E+00 +2.3613E+01 +5.0798E-01 +5.0556E-01 +1.0765E-01 +3.7484E-01 +2.4200E+02 +2.9231E-01 +5.8251E-02 +1.6076E+04 +8.1275E+03 +6.9451E+03 +2.6033E+03 
+4.7457E+00 +2.3647E+01 +5.0233E-01 +5.0256E-01 +1.1192E-01 +3.7662E-01 +2.4300E+02 +2.8836E-01 +5.7603E-02 +1.6203E+04 +8.1428E+03 +6.9403E+03 +2.6139E+03 
